mid,dtg,y,x
LR-DEV-001,2026-02-01T08:00:00,12.358988,-1.520908
NEW-DEV-X1,2026-02-01T08:00:00,12.358977,-1.520585
civ-52216a52-4637-4288-9689-1b401180ecf7,2026-02-01T08:00:18,12.364019,-1.515404
ST-ASC-003,2026-02-01T08:00:30,12.360786,-1.516085
LR-ASC-004,2026-02-01T08:00:30,12.360485,-1.521311
civ-e20dc56d-a415-4159-b4a5-869333b3e011,2026-02-01T08:00:48,12.362951,-1.522468
civ-e8dc8ba3-bb2c-48c0-a27f-1f0939012fb5,2026-02-01T08:01:09,12.362882,-1.522392
civ-5b5de6bb-92db-43c6-9982-ac8c804e1ff3,2026-02-01T08:01:13,12.362822,-1.522456
civ-c967612c-4cbd-48d4-93ae-3c8a9efdb5fc,2026-02-01T08:01:21,12.362831,-1.522436
civ-cece9c82-aff1-4a7b-a95f-8fede9573ccc,2026-02-01T08:01:30,12.363894,-1.515318
civ-b7e3e859-9789-4511-9091-3013ac317000,2026-02-01T08:01:35,12.364035,-1.515384
civ-3e6a8a9e-f47d-46e1-8940-4918058ed49b,2026-02-01T08:01:53,12.362883,-1.522565
civ-1728b5a6-c412-442d-b081-e8a8b42b5e38,2026-02-01T08:02:00,12.362901,-1.522502
civ-4e6f6a58-041a-446a-b97e-2eac0f9997d3,2026-02-01T08:02:10,12.364122,-1.51547
civ-560e35c7-b256-4f74-b9d8-7519c1756d49,2026-02-01T08:02:11,12.36296,-1.522581
civ-dbb2498a-52c9-4500-8a72-a1de35cc0a87,2026-02-01T08:02:26,12.364063,-1.515423
civ-8481ec28-d882-446a-b3db-32ba460d4b17,2026-02-01T08:02:41,12.363997,-1.515321
civ-52e12e63-9cf1-450f-b811-723dd006ab95,2026-02-01T08:02:56,12.362845,-1.52263
civ-52e12e63-9cf1-450f-b811-723dd006ab95,2026-02-01T08:03:16,12.363883,-1.515397
civ-62bbac52-ba2e-4404-97d7-2d93b963ebf3,2026-02-01T08:03:49,12.362799,-1.522556
civ-c9a81ee6-40fb-4df7-9494-366e6f87591d,2026-02-01T08:04:04,12.36275,-1.522378
civ-62bbac52-ba2e-4404-97d7-2d93b963ebf3,2026-02-01T08:04:15,12.36392,-1.515274
civ-068f17d0-0065-405c-bdd7-f715203c8e19,2026-02-01T08:04:15,12.362975,-1.522537
civ-58babd9c-f204-49ee-985a-f994c95fa4bd,2026-02-01T08:04:24,12.364185,-1.515396
civ-62d7d317-8457-4ab1-9267-775a132d353e,2026-02-01T08:04:38,12.363995,-1.515487
civ-068f17d0-0065-405c-bdd7-f715203c8e19,2026-02-01T08:04:39,12.36392,-1.515332
civ-7acf1504-7434-49b3-ade9-cad12822f55f,2026-02-01T08:05:06,12.362778,-1.52239
civ-02576fae-ffff-4cf6-a5bc-b03aa4a9ac88,2026-02-01T08:05:21,12.363929,-1.515409
civ-cee79db9-2e6e-4786-bea4-267e53b2f310,2026-02-01T08:05:21,12.364022,-1.515523
civ-b7e3e859-9789-4511-9091-3013ac317000,2026-02-01T08:05:35,12.363076,-1.522491
civ-d8b7daca-ee30-436f-8068-55f18110860d,2026-02-01T08:06:19,12.363888,-1.515356
civ-155783d0-b79c-4de9-a91d-5c2e44bbd601,2026-02-01T08:06:44,12.363899,-1.515359
civ-19d8cd88-9b8a-452a-a525-d1043b3c1526,2026-02-01T08:06:45,12.364063,-1.515302
civ-d914300c-71f1-433a-9c13-50294a4699cb,2026-02-01T08:07:16,12.36403,-1.515265
civ-58babd9c-f204-49ee-985a-f994c95fa4bd,2026-02-01T08:07:32,12.363033,-1.522419
civ-8481ec28-d882-446a-b3db-32ba460d4b17,2026-02-01T08:09:40,12.362861,-1.522471
civ-eb6bca32-ee6b-4d0a-8030-aae8db13a9d5,2026-02-01T08:09:43,12.362496,-1.522508
ST-DEV-001,2026-02-01T08:10:00,12.363969,-1.51539
NEW-DEV-X1,2026-02-01T08:10:00,12.35897,-1.520573
LR-DEV-001,2026-02-01T08:10:00,12.359005,-1.520895
ST-ASC-004,2026-02-01T08:10:00,12.362909,-1.522496
civ-5f953348-9eea-4e6f-adfb-b33b5a94eae7,2026-02-01T08:10:07,12.363982,-1.51542
civ-4472992d-2849-4630-9c4d-54f39f5e8ed9,2026-02-01T08:10:34,12.363907,-1.515493
civ-3e6a8a9e-f47d-46e1-8940-4918058ed49b,2026-02-01T08:15:10,12.364065,-1.515527
civ-c49fd41d-7955-4cb5-b6a7-786718622610,2026-02-01T08:15:27,12.364106,-1.515409
civ-b7fa315c-1ea4-4bff-9ffe-220fb9d76e77,2026-02-01T08:16:41,12.362732,-1.522583
LR-DEV-001,2026-02-01T08:20:00,12.359005,-1.520865
NEW-DEV-X1,2026-02-01T08:20:00,12.358979,-1.520576
LR-ASC-004,2026-02-01T08:20:00,12.360297,-1.521919
ST-DEV-001,2026-02-01T08:20:00,12.363984,-1.515408
ST-ASC-004,2026-02-01T08:20:00,12.362907,-1.522483
LR-ASC-004,2026-02-01T08:20:30,12.362138,-1.522277
civ-4e6f6a58-041a-446a-b97e-2eac0f9997d3,2026-02-01T08:21:07,12.362775,-1.522556
LR-DEV-001,2026-02-01T08:30:00,12.359005,-1.52089
ST-DEV-001,2026-02-01T08:30:00,12.363984,-1.51535
ST-ASC-004,2026-02-01T08:30:00,12.362898,-1.522507
NEW-DEV-X1,2026-02-01T08:30:00,12.358984,-1.520583
LR-ASC-004,2026-02-01T08:40:00,12.362893,-1.522505
NEW-DEV-X1,2026-02-01T08:40:00,12.358978,-1.520586
LR-DEV-001,2026-02-01T08:40:00,12.359009,-1.520894
ST-ASC-004,2026-02-01T08:40:00,12.362892,-1.522507
ST-DEV-001,2026-02-01T08:40:00,12.364,-1.515429
LR-ASC-004,2026-02-01T08:45:00,12.362907,-1.522495
NEW-DEV-X1,2026-02-01T08:50:00,12.358975,-1.520584
LR-ASC-004,2026-02-01T08:50:00,12.362269,-1.522382
LR-DEV-001,2026-02-01T08:50:00,12.358997,-1.520893
ST-ASC-004,2026-02-01T08:50:00,12.362899,-1.522497
ST-DEV-001,2026-02-01T08:50:00,12.364022,-1.515433
LR-ASC-004,2026-02-01T08:50:30,12.360518,-1.52196
ST-DEV-001,2026-02-01T09:00:00,12.364006,-1.515453
NEW-DEV-X1,2026-02-01T09:00:00,12.358973,-1.520578
NEW-DEV-X2,2026-02-01T09:00:00,12.358958,-1.520777
LR-DEV-001,2026-02-01T09:00:00,12.358993,-1.520902
ST-ASC-004,2026-02-01T09:00:00,12.362902,-1.522493
LR-ASC-004,2026-02-01T09:10:00,12.360297,-1.521919
NEW-DEV-X2,2026-02-01T09:10:00,12.358955,-1.520777
LR-DEV-001,2026-02-01T09:10:00,12.358996,-1.520899
ST-DEV-001,2026-02-01T09:10:00,12.363964,-1.515395
NEW-DEV-X1,2026-02-01T09:10:00,12.358965,-1.520564
ST-ASC-004,2026-02-01T09:10:00,12.3629,-1.522487
LR-ASC-004,2026-02-01T09:10:30,12.359626,-1.520842
LR-DEV-001,2026-02-01T09:20:00,12.359021,-1.520917
ST-ASC-004,2026-02-01T09:20:00,12.362898,-1.522476
NEW-DEV-X2,2026-02-01T09:20:00,12.358963,-1.520762
NEW-DEV-X1,2026-02-01T09:20:00,12.358963,-1.520594
ST-DEV-001,2026-02-01T09:20:00,12.36402,-1.515395
NEW-DEV-X1,2026-02-01T09:30:00,12.358982,-1.520576
ST-DEV-001,2026-02-01T09:30:00,12.363997,-1.515408
LR-DEV-001,2026-02-01T09:30:00,12.359006,-1.520915
NEW-DEV-X2,2026-02-01T09:30:00,12.358942,-1.520769
LR-ASC-004,2026-02-01T09:30:00,12.35903,-1.520731
LR-ASC-004,2026-02-01T09:30:30,12.360485,-1.521311
ST-DEV-001,2026-02-01T09:40:00,12.36396,-1.515419
NEW-DEV-X1,2026-02-01T09:40:00,12.358978,-1.520577
NEW-DEV-X2,2026-02-01T09:40:00,12.35895,-1.520766
LR-DEV-001,2026-02-01T09:40:00,12.358996,-1.52089
LR-ASC-004,2026-02-01T09:50:00,12.360297,-1.521919
NEW-DEV-X2,2026-02-01T09:50:00,12.358935,-1.520772
ST-DEV-001,2026-02-01T09:50:00,12.363988,-1.515371
NEW-DEV-X1,2026-02-01T09:50:00,12.358972,-1.520591
LR-DEV-001,2026-02-01T09:50:00,12.359001,-1.52091
LR-ASC-004,2026-02-01T09:50:30,12.362138,-1.522277
NEW-DEV-X2,2026-02-01T10:00:00,12.358954,-1.520794
LR-DEV-001,2026-02-01T10:00:00,12.358994,-1.520894
ST-DEV-001,2026-02-01T10:00:00,12.364009,-1.515448
NEW-DEV-X1,2026-02-01T10:00:00,12.358973,-1.520589
LR-DEV-001,2026-02-01T10:10:00,12.358993,-1.520898
NEW-DEV-X2,2026-02-01T10:10:00,12.358933,-1.520796
ST-DEV-001,2026-02-01T10:10:00,12.364009,-1.51541
LR-ASC-004,2026-02-01T10:10:00,12.3629,-1.522499
NEW-DEV-X1,2026-02-01T10:10:00,12.358981,-1.520584
LR-ASC-004,2026-02-01T10:15:00,12.362911,-1.522505
LR-ASC-004,2026-02-01T10:20:00,12.362269,-1.522382
NEW-DEV-X2,2026-02-01T10:20:00,12.358942,-1.520772
ST-DEV-001,2026-02-01T10:20:00,12.363982,-1.515383
NEW-DEV-X1,2026-02-01T10:20:00,12.358965,-1.520586
LR-DEV-001,2026-02-01T10:20:00,12.359,-1.520906
LR-ASC-004,2026-02-01T10:20:30,12.360518,-1.52196
NEW-DEV-X1,2026-02-01T10:30:00,12.358976,-1.520588
ST-DEV-001,2026-02-01T10:30:00,12.364028,-1.515375
NEW-DEV-X2,2026-02-01T10:30:00,12.358958,-1.520777
LR-DEV-001,2026-02-01T10:30:00,12.359019,-1.520894
ST-DEV-001,2026-02-01T10:40:00,12.363977,-1.515408
NEW-DEV-X2,2026-02-01T10:40:00,12.358959,-1.52079
LR-DEV-001,2026-02-01T10:40:00,12.358982,-1.520898
NEW-DEV-X1,2026-02-01T10:40:00,12.358965,-1.520581
LR-ASC-004,2026-02-01T10:40:00,12.360297,-1.521919
LR-ASC-004,2026-02-01T10:40:30,12.359626,-1.520842
LR-DEV-001,2026-02-01T10:50:00,12.358994,-1.520892
NEW-DEV-X1,2026-02-01T10:50:00,12.358974,-1.520588
NEW-DEV-X2,2026-02-01T10:50:00,12.358929,-1.520778
ST-DEV-001,2026-02-01T10:50:00,12.364009,-1.515374
NEW-DEV-X1,2026-02-01T11:00:00,12.358968,-1.520581
NEW-DEV-X2,2026-02-01T11:00:00,12.358947,-1.520778
ST-DEV-001,2026-02-01T11:00:00,12.363987,-1.515405
LR-DEV-001,2026-02-01T11:00:00,12.358993,-1.520901
ST-DEV-001,2026-02-01T11:10:00,12.36397,-1.515432
NEW-DEV-X1,2026-02-01T11:10:00,12.358959,-1.520596
NEW-DEV-X2,2026-02-01T11:10:00,12.358925,-1.520779
LR-DEV-001,2026-02-01T11:10:00,12.359005,-1.520892
NEW-DEV-X2,2026-02-01T11:20:00,12.358932,-1.520772
ST-DEV-001,2026-02-01T11:20:00,12.364022,-1.515363
NEW-DEV-X1,2026-02-01T11:20:00,12.358966,-1.520585
LR-DEV-001,2026-02-01T11:20:00,12.358989,-1.520903
ST-DEV-001,2026-02-01T11:30:00,12.363998,-1.515373
LR-DEV-001,2026-02-01T11:30:00,12.358996,-1.520906
NEW-DEV-X2,2026-02-01T11:30:00,12.358947,-1.520786
NEW-DEV-X1,2026-02-01T11:30:00,12.358975,-1.52057
NEW-DEV-X1,2026-02-01T11:40:00,12.35898,-1.520584
LR-DEV-001,2026-02-01T11:40:00,12.359016,-1.520896
ST-DEV-001,2026-02-01T11:40:00,12.36401,-1.515417
NEW-DEV-X2,2026-02-01T11:40:00,12.358939,-1.520788
ST-DEV-001,2026-02-01T11:50:00,12.36401,-1.515358
LR-DEV-001,2026-02-01T11:50:00,12.358989,-1.520892
NEW-DEV-X1,2026-02-01T11:50:00,12.358972,-1.520592
NEW-DEV-X2,2026-02-01T11:50:00,12.358943,-1.520769
NEW-DEV-X2,2026-02-01T12:00:00,12.358935,-1.520773
NEW-DEV-X1,2026-02-01T12:00:00,12.358972,-1.520586
NEW-DEV-X1,2026-02-01T12:10:00,12.358975,-1.52059
NEW-DEV-X2,2026-02-01T12:10:00,12.358939,-1.520785
NEW-DEV-X1,2026-02-01T12:20:00,12.358977,-1.520569
NEW-DEV-X2,2026-02-01T12:20:00,12.358943,-1.520787
NEW-DEV-X1,2026-02-01T12:30:00,12.358971,-1.520579
NEW-DEV-X2,2026-02-01T12:30:00,12.358939,-1.520789
NEW-DEV-X1,2026-02-01T12:40:00,12.358978,-1.520587
NEW-DEV-X2,2026-02-01T12:40:00,12.358962,-1.520778
civ-cece9c82-aff1-4a7b-a95f-8fede9573ccc,2026-02-01T12:40:59,12.362936,-1.522382
civ-f7b60403-c6bb-4b3e-adf7-46afadfd190b,2026-02-01T12:43:51,12.363052,-1.522753
civ-9ab99406-c557-4ff3-9546-d37339008bda,2026-02-01T12:46:04,12.364113,-1.515517
civ-b7fa315c-1ea4-4bff-9ffe-220fb9d76e77,2026-02-01T12:47:12,12.362902,-1.522282
civ-aada54c8-b736-4f69-8649-471827354a37,2026-02-01T12:48:29,12.363896,-1.515608
civ-068f17d0-0065-405c-bdd7-f715203c8e19,2026-02-01T12:48:32,12.364076,-1.515493
NEW-DEV-X2,2026-02-01T12:50:00,12.358938,-1.520776
NEW-DEV-X1,2026-02-01T12:50:00,12.358974,-1.520583
civ-5b5de6bb-92db-43c6-9982-ac8c804e1ff3,2026-02-01T12:53:34,12.364023,-1.51549
civ-62d7d317-8457-4ab1-9267-775a132d353e,2026-02-01T12:54:07,12.362946,-1.52262
civ-9882446e-69c8-4759-964a-00f38ec7e4eb,2026-02-01T12:54:29,12.362903,-1.52256
civ-cece9c82-aff1-4a7b-a95f-8fede9573ccc,2026-02-01T12:55:24,12.364024,-1.51543
civ-5b5de6bb-92db-43c6-9982-ac8c804e1ff3,2026-02-01T12:57:14,12.364131,-1.515426
civ-abb599b3-970c-4aed-a7cd-a2f03dd05458,2026-02-01T12:58:56,12.363003,-1.522536
civ-fb779864-9bc9-4670-9e47-b8ea339c3672,2026-02-01T12:59:04,12.362865,-1.522531
civ-cece9c82-aff1-4a7b-a95f-8fede9573ccc,2026-02-01T12:59:16,12.364109,-1.515009
civ-3e6a8a9e-f47d-46e1-8940-4918058ed49b,2026-02-01T12:59:17,12.362858,-1.522446
civ-c967612c-4cbd-48d4-93ae-3c8a9efdb5fc,2026-02-01T12:59:26,12.362812,-1.522449
civ-fb779864-9bc9-4670-9e47-b8ea339c3672,2026-02-01T12:59:42,12.364021,-1.515251
civ-155783d0-b79c-4de9-a91d-5c2e44bbd601,2026-02-01T12:59:48,12.363953,-1.515435
NEW-DEV-X2,2026-02-01T13:00:00,12.358943,-1.52078
ST-DEV-001,2026-02-01T13:00:00,12.363601,-1.515311
NEW-DEV-X1,2026-02-01T13:00:00,12.358973,-1.52059
ST-ASC-004,2026-02-01T13:00:00,12.362906,-1.522508
civ-abb599b3-970c-4aed-a7cd-a2f03dd05458,2026-02-01T13:00:01,12.362722,-1.522557
civ-9625ea0f-0516-485b-9a2c-c109b8dc9eeb,2026-02-01T13:00:06,12.363036,-1.522403
civ-c49fd41d-7955-4cb5-b6a7-786718622610,2026-02-01T13:00:08,12.36402,-1.515481
civ-69fb9cc1-ef25-4bcf-92ba-fd2160d52f85,2026-02-01T13:00:17,12.36388,-1.515361
ST-DEV-001,2026-02-01T13:00:30,12.361614,-1.515156
civ-b7fa315c-1ea4-4bff-9ffe-220fb9d76e77,2026-02-01T13:00:55,12.362765,-1.522525
civ-58babd9c-f204-49ee-985a-f994c95fa4bd,2026-02-01T13:01:18,12.362881,-1.52258
civ-dbb2498a-52c9-4500-8a72-a1de35cc0a87,2026-02-01T13:01:27,12.364086,-1.515429
civ-5f953348-9eea-4e6f-adfb-b33b5a94eae7,2026-02-01T13:01:46,12.362881,-1.522608
civ-cfaec9ab-5ac9-4b7c-a1c3-b15e20dcb410,2026-02-01T13:01:55,12.363974,-1.515317
civ-7acf1504-7434-49b3-ade9-cad12822f55f,2026-02-01T13:02:12,12.362889,-1.522531
civ-155783d0-b79c-4de9-a91d-5c2e44bbd601,2026-02-01T13:02:17,12.362967,-1.522363
civ-3e6a8a9e-f47d-46e1-8940-4918058ed49b,2026-02-01T13:02:17,12.364007,-1.515346
civ-cee79db9-2e6e-4786-bea4-267e53b2f310,2026-02-01T13:02:20,12.362874,-1.522504
civ-eb961fb2-fc9b-493a-b186-f94d7d40522d,2026-02-01T13:02:35,12.362984,-1.522482
civ-1728b5a6-c412-442d-b081-e8a8b42b5e38,2026-02-01T13:02:57,12.363959,-1.515439
civ-abb599b3-970c-4aed-a7cd-a2f03dd05458,2026-02-01T13:03:05,12.364027,-1.515443
civ-62bbac52-ba2e-4404-97d7-2d93b963ebf3,2026-02-01T13:03:08,12.364067,-1.515308
civ-52e12e63-9cf1-450f-b811-723dd006ab95,2026-02-01T13:03:23,12.364019,-1.515465
civ-a5d5f0ac-097b-48e0-991d-f1066f980ce7,2026-02-01T13:03:42,12.362915,-1.522507
civ-068f17d0-0065-405c-bdd7-f715203c8e19,2026-02-01T13:04:29,12.362881,-1.52257
civ-88351541-c041-41e4-903d-ddffd8fff7d9,2026-02-01T13:04:39,12.362898,-1.522539
civ-d914300c-71f1-433a-9c13-50294a4699cb,2026-02-01T13:04:45,12.363872,-1.515292
civ-560e35c7-b256-4f74-b9d8-7519c1756d49,2026-02-01T13:04:53,12.362938,-1.522396
ST-ASC-004,2026-02-01T13:05:00,12.36289,-1.522496
civ-02576fae-ffff-4cf6-a5bc-b03aa4a9ac88,2026-02-01T13:05:47,12.364004,-1.515321
civ-4472992d-2849-4630-9c4d-54f39f5e8ed9,2026-02-01T13:06:22,12.362959,-1.522495
civ-f7b60403-c6bb-4b3e-adf7-46afadfd190b,2026-02-01T13:06:28,12.363975,-1.515427
civ-1728b5a6-c412-442d-b081-e8a8b42b5e38,2026-02-01T13:06:38,12.362914,-1.52251
civ-e8dc8ba3-bb2c-48c0-a27f-1f0939012fb5,2026-02-01T13:06:49,12.362709,-1.522421
civ-abb599b3-970c-4aed-a7cd-a2f03dd05458,2026-02-01T13:06:52,12.364007,-1.515412
civ-02576fae-ffff-4cf6-a5bc-b03aa4a9ac88,2026-02-01T13:07:11,12.363015,-1.522537
civ-4472992d-2849-4630-9c4d-54f39f5e8ed9,2026-02-01T13:08:16,12.363976,-1.51528
civ-5b5de6bb-92db-43c6-9982-ac8c804e1ff3,2026-02-01T13:08:17,12.362943,-1.522522
civ-db07abea-ca3d-4b89-b8e6-498a67d93f8b,2026-02-01T13:09:15,12.364008,-1.515389
civ-cc100b8b-4558-4c64-aa34-d02bf900f083,2026-02-01T13:09:15,12.362905,-1.522534
civ-c967612c-4cbd-48d4-93ae-3c8a9efdb5fc,2026-02-01T13:09:36,12.363983,-1.515427
NEW-DEV-X2,2026-02-01T13:10:00,12.35895,-1.520771
NEW-DEV-X1,2026-02-01T13:10:00,12.358972,-1.520579
ST-ASC-004,2026-02-01T13:10:00,12.362898,-1.522494
civ-69fb9cc1-ef25-4bcf-92ba-fd2160d52f85,2026-02-01T13:11:56,12.363901,-1.515315
civ-9ab99406-c557-4ff3-9546-d37339008bda,2026-02-01T13:12:30,12.362842,-1.522607
civ-cece9c82-aff1-4a7b-a95f-8fede9573ccc,2026-02-01T13:14:53,12.36296,-1.522659
ST-ASC-004,2026-02-01T13:15:00,12.362904,-1.522501
civ-b7e3e859-9789-4511-9091-3013ac317000,2026-02-01T13:19:57,12.36291,-1.522436
NEW-DEV-X2,2026-02-01T13:20:00,12.358939,-1.520783
NEW-DEV-X1,2026-02-01T13:20:00,12.358985,-1.520574
ST-ASC-004,2026-02-01T13:20:00,12.362892,-1.522514
ST-ASC-004,2026-02-01T13:25:00,12.362896,-1.522492
ST-ASC-003,2026-02-01T13:30:00,12.359413,-1.51634
LR-DEV-001,2026-02-01T13:30:00,12.35903,-1.520731
NEW-DEV-X2,2026-02-01T13:30:00,12.358942,-1.520799
NEW-DEV-X1,2026-02-01T13:30:00,12.358991,-1.52059
ST-DEV-001,2026-02-01T13:30:00,12.3625,-1.513086
ST-ASC-003,2026-02-01T13:30:30,12.361402,-1.515987
LR-DEV-001,2026-02-01T13:30:30,12.3606,-1.520219
LR-DEV-001,2026-02-01T13:31:00,12.361061,-1.518057
LR-DEV-001,2026-02-01T13:31:30,12.361438,-1.515808
NEW-DEV-X1,2026-02-01T13:40:00,12.35898,-1.520581
ST-DEV-001,2026-02-01T13:40:00,12.362476,-1.513093
NEW-DEV-X2,2026-02-01T13:40:00,12.35893,-1.520766
NEW-DEV-X2,2026-02-01T13:50:00,12.358959,-1.52078
NEW-DEV-X1,2026-02-01T13:50:00,12.358992,-1.52059
ST-DEV-001,2026-02-01T13:50:00,12.362501,-1.513103
VEH-COL-032-0,2026-02-01T14:00:00,12.362502,-1.513107
ST-ASC-003,2026-02-01T14:00:00,12.362507,-1.513111
LR-DEV-001,2026-02-01T14:00:00,12.362519,-1.513091
ST-DEV-001,2026-02-01T14:00:00,12.362501,-1.513118
NEW-DEV-X1,2026-02-01T14:00:00,12.358964,-1.520588
NEW-DEV-X2,2026-02-01T14:00:00,12.358949,-1.520775
VEH-COL-032-1,2026-02-01T14:00:00,12.36249,-1.513091
ST-ASC-003,2026-02-01T14:10:00,12.362502,-1.513088
LR-DEV-001,2026-02-01T14:10:00,12.362486,-1.513104
NEW-DEV-X1,2026-02-01T14:10:00,12.358953,-1.520588
ST-DEV-001,2026-02-01T14:10:00,12.362498,-1.513097
VEH-COL-032-0,2026-02-01T14:10:00,12.362494,-1.513113
NEW-DEV-X2,2026-02-01T14:10:00,12.358972,-1.520768
VEH-COL-032-1,2026-02-01T14:10:00,12.3625,-1.513094
VEH-COL-032-1,2026-02-01T14:20:00,12.3625,-1.5131
NEW-DEV-X1,2026-02-01T14:20:00,12.358965,-1.520582
VEH-COL-032-0,2026-02-01T14:20:00,12.362492,-1.513112
LR-DEV-001,2026-02-01T14:20:00,12.362511,-1.513106
NEW-DEV-X2,2026-02-01T14:20:00,12.358943,-1.520787
ST-ASC-003,2026-02-01T14:20:00,12.362486,-1.513098
ST-DEV-001,2026-02-01T14:20:00,12.362513,-1.513105
LR-DEV-001,2026-02-01T14:30:00,12.362504,-1.513093
VEH-COL-032-1,2026-02-01T14:30:00,12.362508,-1.513105
