mid,dtg,y,x
LR-ASC-003,2026-03-01T08:15:00,12.362486,-1.513097
ST-ASC-003,2026-03-01T08:15:00,12.362481,-1.513091
ST-ASC-003,2026-03-01T08:20:00,12.362507,-1.51311
LR-ASC-003,2026-03-01T08:20:00,12.362506,-1.513066
ST-DEV-001,2026-03-01T08:20:00,12.363996,-1.515404
ST-DEV-001,2026-03-01T08:20:00,12.359769,-1.516398
ST-ASC-003,2026-03-01T08:20:00,12.362483,-1.513072
ST-ASC-003,2026-03-01T08:25:00,12.362485,-1.513096
LR-ASC-003,2026-03-01T08:25:00,12.362517,-1.51311
ST-ASC-003,2026-03-01T08:25:00,12.362486,-1.513106
ST-DEV-001,2026-03-01T08:30:00,12.3597,-1.516401
LR-ASC-003,2026-03-01T08:30:00,12.362484,-1.513091
ST-ASC-003,2026-03-01T08:30:00,12.362504,-1.513109
ST-ASC-003,2026-03-01T08:30:00,12.362515,-1.513122
ST-DEV-001,2026-03-01T08:30:00,12.364028,-1.515386
LR-ASC-003,2026-03-01T08:35:00,12.362476,-1.513067
ST-ASC-003,2026-03-01T08:35:00,12.362504,-1.513076
ST-ASC-003,2026-03-01T08:35:00,12.362492,-1.513096
ST-DEV-001,2026-03-01T08:40:00,12.359705,-1.516404
ST-ASC-003,2026-03-01T08:40:00,12.362474,-1.513125
ST-DEV-001,2026-03-01T08:40:00,12.363992,-1.51539
LR-ASC-003,2026-03-01T08:40:00,12.362521,-1.513108
ST-ASC-003,2026-03-01T08:40:00,12.362471,-1.513097
ST-ASC-003,2026-03-01T08:45:00,12.362505,-1.513086
ST-ASC-003,2026-03-01T08:45:00,12.362487,-1.513104
LR-ASC-003,2026-03-01T08:45:00,12.362469,-1.513076
ST-DEV-001,2026-03-01T08:50:00,12.363992,-1.515408
ST-DEV-001,2026-03-01T08:50:00,12.359685,-1.516415
ST-ASC-003,2026-03-01T08:50:00,12.362506,-1.513073
ST-ASC-003,2026-03-01T08:50:00,12.362478,-1.513124
LR-ASC-003,2026-03-01T08:50:00,12.362498,-1.513078
ST-ASC-003,2026-03-01T08:55:00,12.362509,-1.513095
ST-ASC-003,2026-03-01T08:55:00,12.362515,-1.513103
LR-ASC-003,2026-03-01T08:55:00,12.362471,-1.513111
LR-ASC-003,2026-03-01T09:00:00,12.364466,-1.521212
NEW-DEV-X3,2026-03-01T09:00:00,12.358984,-1.520925
ST-ASC-003,2026-03-01T09:00:00,12.3625,-1.513118
NEW-DEV-X1,2026-03-01T09:00:00,12.358983,-1.520888
ST-ASC-003,2026-03-01T09:00:00,12.361831,-1.514451
ST-DEV-001,2026-03-01T09:00:00,12.364004,-1.515434
LR-ASC-003,2026-03-01T09:00:00,12.3625,-1.513099
NEW-DEV-X1,2026-03-01T09:05:00,12.359019,-1.520932
ST-ASC-003,2026-03-01T09:05:00,12.3625,-1.513105
LR-ASC-003,2026-03-01T09:05:00,12.362492,-1.513089
NEW-DEV-X3,2026-03-01T09:05:00,12.359017,-1.520866
ST-DEV-001,2026-03-01T09:10:00,12.363969,-1.51541
LR-ASC-003,2026-03-01T09:10:00,12.362481,-1.513103
ST-ASC-003,2026-03-01T09:10:00,12.362506,-1.513115
NEW-DEV-X1,2026-03-01T09:10:00,12.358979,-1.520937
NEW-DEV-X3,2026-03-01T09:10:00,12.358975,-1.52089
LR-ASC-003,2026-03-01T09:15:00,12.362502,-1.513091
ST-ASC-003,2026-03-01T09:15:00,12.362509,-1.513072
NEW-DEV-X1,2026-03-01T09:15:00,12.358995,-1.520887
NEW-DEV-X3,2026-03-01T09:15:00,12.358988,-1.520909
NEW-DEV-X1,2026-03-01T09:20:00,12.359027,-1.520899
LR-ASC-003,2026-03-01T09:20:00,12.362513,-1.51312
ST-DEV-001,2026-03-01T09:20:00,12.363982,-1.515394
NEW-DEV-X3,2026-03-01T09:20:00,12.358989,-1.520916
ST-ASC-003,2026-03-01T09:20:00,12.362498,-1.513093
LR-ASC-003,2026-03-01T09:25:00,12.362472,-1.513077
ST-ASC-003,2026-03-01T09:25:00,12.362512,-1.513107
NEW-DEV-X1,2026-03-01T09:25:00,12.359029,-1.520925
NEW-DEV-X3,2026-03-01T09:25:00,12.359001,-1.520915
ST-DEV-001,2026-03-01T09:30:00,12.363984,-1.515425
LR-ASC-003,2026-03-01T09:30:00,12.362506,-1.513113
ST-ASC-003,2026-03-01T09:30:00,12.362504,-1.5131
NEW-DEV-X1,2026-03-01T09:30:00,12.358969,-1.520901
NEW-DEV-X3,2026-03-01T09:30:00,12.359005,-1.520901
NEW-DEV-X1,2026-03-01T09:35:00,12.359007,-1.520901
NEW-DEV-X3,2026-03-01T09:35:00,12.358996,-1.520916
ST-ASC-003,2026-03-01T09:35:00,12.362502,-1.513114
LR-ASC-003,2026-03-01T09:35:00,12.362528,-1.513098
NEW-DEV-X1,2026-03-01T09:40:00,12.358963,-1.520902
ST-DEV-001,2026-03-01T09:40:00,12.364026,-1.515404
LR-ASC-003,2026-03-01T09:40:00,12.362521,-1.513099
NEW-DEV-X3,2026-03-01T09:40:00,12.35899,-1.520886
ST-ASC-003,2026-03-01T09:40:00,12.3625,-1.513091
LR-ASC-003,2026-03-01T09:45:00,12.362537,-1.513068
NEW-DEV-X3,2026-03-01T09:45:00,12.359009,-1.520918
NEW-DEV-X1,2026-03-01T09:45:00,12.358977,-1.520888
ST-ASC-003,2026-03-01T09:45:00,12.362526,-1.513083
LR-ASC-003,2026-03-01T09:50:00,12.362496,-1.513083
ST-DEV-001,2026-03-01T09:50:00,12.364001,-1.515426
NEW-DEV-X3,2026-03-01T09:50:00,12.359002,-1.520886
NEW-DEV-X1,2026-03-01T09:50:00,12.359007,-1.520917
ST-ASC-003,2026-03-01T09:50:00,12.362539,-1.513114
NEW-DEV-X3,2026-03-01T09:55:00,12.35897,-1.52089
ST-ASC-003,2026-03-01T09:55:00,12.362516,-1.513097
LR-ASC-003,2026-03-01T09:55:00,12.362512,-1.513075
NEW-DEV-X1,2026-03-01T09:55:00,12.358991,-1.520919
LR-ASC-003,2026-03-01T10:00:00,12.362539,-1.513089
ST-DEV-001,2026-03-01T10:00:00,12.36399,-1.515398
NEW-DEV-X1,2026-03-01T10:00:00,12.358999,-1.520883
NEW-DEV-X3,2026-03-01T10:00:00,12.358988,-1.52089
NEW-DEV-X3,2026-03-01T10:05:00,12.358986,-1.520932
NEW-DEV-X1,2026-03-01T10:05:00,12.358982,-1.520891
LR-ASC-003,2026-03-01T10:05:00,12.362464,-1.513097
NEW-DEV-X1,2026-03-01T10:10:00,12.35899,-1.520914
LR-ASC-003,2026-03-01T10:10:00,12.362488,-1.513085
ST-DEV-001,2026-03-01T10:10:00,12.363979,-1.515393
NEW-DEV-X3,2026-03-01T10:10:00,12.358971,-1.520899
LR-ASC-003,2026-03-01T10:15:00,12.362486,-1.513102
NEW-DEV-X1,2026-03-01T10:15:00,12.358998,-1.520919
NEW-DEV-X3,2026-03-01T10:15:00,12.359005,-1.520916
LR-ASC-003,2026-03-01T10:20:00,12.362509,-1.513084
NEW-DEV-X1,2026-03-01T10:20:00,12.35899,-1.520922
ST-DEV-001,2026-03-01T10:20:00,12.363989,-1.515405
NEW-DEV-X3,2026-03-01T10:20:00,12.359011,-1.52093
LR-ASC-003,2026-03-01T10:25:00,12.362478,-1.513106
NEW-DEV-X1,2026-03-01T10:25:00,12.359035,-1.520899
NEW-DEV-X3,2026-03-01T10:25:00,12.358999,-1.520922
NEW-DEV-X1,2026-03-01T10:30:00,12.358987,-1.520896
LR-ASC-003,2026-03-01T10:30:00,12.362491,-1.513112
ST-DEV-001,2026-03-01T10:30:00,12.363989,-1.515367
NEW-DEV-X3,2026-03-01T10:30:00,12.358988,-1.520899
LR-ASC-003,2026-03-01T10:35:00,12.362532,-1.513093
NEW-DEV-X1,2026-03-01T10:35:00,12.358998,-1.520904
NEW-DEV-X3,2026-03-01T10:35:00,12.358985,-1.520907
NEW-DEV-X1,2026-03-01T10:40:00,12.359011,-1.520886
NEW-DEV-X3,2026-03-01T10:40:00,12.359018,-1.52091
LR-ASC-003,2026-03-01T10:40:00,12.362477,-1.513083
ST-DEV-001,2026-03-01T10:40:00,12.364,-1.515419
LR-ASC-003,2026-03-01T10:45:00,12.362538,-1.513081
NEW-DEV-X1,2026-03-01T10:45:00,12.35899,-1.52091
NEW-DEV-X3,2026-03-01T10:45:00,12.359015,-1.52092
ST-DEV-001,2026-03-01T10:50:00,12.364015,-1.515422
NEW-DEV-X3,2026-03-01T10:50:00,12.35901,-1.520874
LR-ASC-003,2026-03-01T10:50:00,12.362473,-1.513109
NEW-DEV-X1,2026-03-01T10:50:00,12.358995,-1.520941
LR-ASC-003,2026-03-01T10:55:00,12.362523,-1.513113
NEW-DEV-X1,2026-03-01T10:55:00,12.358973,-1.520875
NEW-DEV-X3,2026-03-01T10:55:00,12.358956,-1.520914
ST-DEV-001,2026-03-01T11:00:00,12.364004,-1.515435
NEW-DEV-X1,2026-03-01T11:00:00,12.35903,-1.520904
LR-ASC-003,2026-03-01T11:00:00,12.362508,-1.513086
NEW-DEV-X3,2026-03-01T11:00:00,12.35901,-1.520904
LR-ASC-003,2026-03-01T11:05:00,12.362483,-1.513101
NEW-DEV-X3,2026-03-01T11:05:00,12.359007,-1.520911
NEW-DEV-X1,2026-03-01T11:05:00,12.35901,-1.520894
NEW-DEV-X1,2026-03-01T11:10:00,12.359055,-1.52088
ST-DEV-001,2026-03-01T11:10:00,12.363976,-1.515396
LR-ASC-003,2026-03-01T11:10:00,12.362442,-1.513118
NEW-DEV-X3,2026-03-01T11:10:00,12.359002,-1.520903
NEW-DEV-X3,2026-03-01T11:15:00,12.359021,-1.520895
NEW-DEV-X1,2026-03-01T11:15:00,12.358998,-1.520917
LR-ASC-003,2026-03-01T11:15:00,12.362495,-1.513122
ST-DEV-001,2026-03-01T11:20:00,12.364013,-1.515397
NEW-DEV-X1,2026-03-01T11:20:00,12.358971,-1.520896
LR-ASC-003,2026-03-01T11:20:00,12.362529,-1.513126
NEW-DEV-X3,2026-03-01T11:20:00,12.359006,-1.520907
NEW-DEV-X3,2026-03-01T11:25:00,12.358991,-1.520908
NEW-DEV-X1,2026-03-01T11:25:00,12.358986,-1.520926
LR-ASC-003,2026-03-01T11:25:00,12.362492,-1.513098
NEW-DEV-X1,2026-03-01T11:30:00,12.358988,-1.520919
NEW-DEV-X3,2026-03-01T11:30:00,12.359007,-1.520908
LR-ASC-003,2026-03-01T11:30:00,12.362526,-1.513126
NEW-DEV-X1,2026-03-01T11:35:00,12.35903,-1.520884
NEW-DEV-X3,2026-03-01T11:35:00,12.359005,-1.520863
LR-ASC-003,2026-03-01T11:35:00,12.362521,-1.5131
NEW-DEV-X1,2026-03-01T11:40:00,12.359,-1.520873
NEW-DEV-X3,2026-03-01T11:40:00,12.359016,-1.520906
LR-ASC-003,2026-03-01T11:40:00,12.362482,-1.513092
NEW-DEV-X1,2026-03-01T11:45:00,12.359001,-1.520916
NEW-DEV-X3,2026-03-01T11:45:00,12.359022,-1.520907
LR-ASC-003,2026-03-01T11:45:00,12.362504,-1.513111
NEW-DEV-X3,2026-03-01T11:50:00,12.358963,-1.520918
NEW-DEV-X1,2026-03-01T11:50:00,12.359027,-1.52089
LR-ASC-003,2026-03-01T11:50:00,12.362501,-1.513107
NEW-DEV-X3,2026-03-01T11:55:00,12.358966,-1.520906
LR-ASC-003,2026-03-01T11:55:00,12.362502,-1.513088
NEW-DEV-X1,2026-03-01T11:55:00,12.358981,-1.520903
veh-stage-3,2026-03-01T12:00:00,12.362507,-1.513089
veh-stage-1,2026-03-01T12:00:00,12.362519,-1.513091
LR-ASC-003,2026-03-01T12:00:00,12.362529,-1.513122
veh-stage-0,2026-03-01T12:00:00,12.362504,-1.513102
veh-stage-2,2026-03-01T12:00:00,12.362485,-1.513087
LR-ASC-003,2026-03-01T12:05:00,12.362538,-1.513135
veh-stage-1,2026-03-01T12:10:00,12.362505,-1.513082
LR-ASC-003,2026-03-01T12:10:00,12.362497,-1.513089
veh-stage-0,2026-03-01T12:10:00,12.36249,-1.513093
veh-stage-2,2026-03-01T12:10:00,12.36249,-1.513098
veh-stage-3,2026-03-01T12:10:00,12.36251,-1.513081
LR-ASC-003,2026-03-01T12:15:00,12.362505,-1.513111
LR-ASC-003,2026-03-01T12:20:00,12.362496,-1.513109
veh-stage-2,2026-03-01T12:20:00,12.362546,-1.513102
veh-stage-3,2026-03-01T12:20:00,12.362515,-1.513092
veh-stage-0,2026-03-01T12:20:00,12.362499,-1.51308
veh-stage-1,2026-03-01T12:20:00,12.36253,-1.513082
LR-ASC-003,2026-03-01T12:25:00,12.362489,-1.513085
veh-stage-2,2026-03-01T12:30:00,12.362521,-1.513113
LR-ASC-003,2026-03-01T12:30:00,12.362506,-1.513112
ST-DEV-001,2026-03-01T12:30:00,12.363601,-1.515311
veh-stage-0,2026-03-01T12:30:00,12.362502,-1.513097
veh-stage-1,2026-03-01T12:30:00,12.362467,-1.513123
veh-stage-3,2026-03-01T12:30:00,12.362499,-1.51313
LR-DEV-001,2026-03-01T12:30:00,12.35903,-1.520731
LR-ASC-003,2026-03-01T12:35:00,12.362516,-1.513094
veh-stage-0,2026-03-01T12:40:00,12.362493,-1.513101
LR-ASC-003,2026-03-01T12:40:00,12.362515,-1.513089
veh-stage-3,2026-03-01T12:40:00,12.362508,-1.513096
veh-stage-1,2026-03-01T12:40:00,12.362489,-1.5131
veh-stage-2,2026-03-01T12:40:00,12.362499,-1.513068
LR-ASC-003,2026-03-01T12:45:00,12.362485,-1.51311
veh-stage-0,2026-03-01T12:50:00,12.362506,-1.513131
veh-stage-1,2026-03-01T12:50:00,12.362509,-1.513113
veh-stage-2,2026-03-01T12:50:00,12.362489,-1.513067
LR-ASC-003,2026-03-01T12:50:00,12.362513,-1.513089
veh-stage-3,2026-03-01T12:50:00,12.362505,-1.513123
LR-ASC-003,2026-03-01T12:55:00,12.3625,-1.513098
escort-armed,2026-03-01T13:00:00,12.362499,-1.513115
ST-DEV-001,2026-03-01T13:00:00,12.362498,-1.513105
LR-ASC-003,2026-03-01T13:00:00,12.362523,-1.513111
veh-stage-0,2026-03-01T13:00:00,12.362476,-1.513087
LR-DEV-001,2026-03-01T13:00:00,12.362505,-1.513094
veh-stage-3,2026-03-01T13:00:00,12.362481,-1.513081
veh-stage-2,2026-03-01T13:00:00,12.362513,-1.51311
veh-stage-1,2026-03-01T13:00:00,12.362503,-1.513114
LR-ASC-003,2026-03-01T13:05:00,12.36251,-1.513104
veh-stage-3,2026-03-01T13:10:00,12.362499,-1.513088
LR-DEV-001,2026-03-01T13:10:00,12.362488,-1.513096
veh-stage-2,2026-03-01T13:10:00,12.362511,-1.513082
escort-armed,2026-03-01T13:10:00,12.362481,-1.513097
LR-ASC-003,2026-03-01T13:10:00,12.362496,-1.51308
veh-stage-0,2026-03-01T13:10:00,12.362503,-1.513103
ST-DEV-001,2026-03-01T13:10:00,12.362473,-1.513113
veh-stage-1,2026-03-01T13:10:00,12.362489,-1.513125
LR-ASC-003,2026-03-01T13:15:00,12.362515,-1.513085
veh-stage-0,2026-03-01T13:20:00,12.3625,-1.513094
veh-stage-3,2026-03-01T13:20:00,12.362501,-1.513099
veh-stage-1,2026-03-01T13:20:00,12.362483,-1.513124
ST-DEV-001,2026-03-01T13:20:00,12.362492,-1.513081
escort-armed,2026-03-01T13:20:00,12.362493,-1.513059
veh-stage-2,2026-03-01T13:20:00,12.362511,-1.513128
LR-ASC-003,2026-03-01T13:20:00,12.362523,-1.5131
LR-DEV-001,2026-03-01T13:20:00,12.362505,-1.513113
LR-ASC-003,2026-03-01T13:25:00,12.362512,-1.513106
veh-stage-1,2026-03-01T13:30:00,12.362482,-1.513081
veh-stage-2,2026-03-01T13:30:00,12.362487,-1.513104
veh-stage-0,2026-03-01T13:30:00,12.36249,-1.513114
escort-armed,2026-03-01T13:30:00,12.362428,-1.513071
veh-stage-3,2026-03-01T13:30:00,12.362517,-1.513109
ST-DEV-001,2026-03-01T13:30:00,12.362506,-1.513132
LR-DEV-001,2026-03-01T13:30:00,12.362534,-1.513091
LR-ASC-003,2026-03-01T13:30:00,12.362506,-1.513102
LR-ASC-003,2026-03-01T13:35:00,12.362502,-1.513089
veh-stage-0,2026-03-01T13:40:00,12.362504,-1.513118
escort-armed,2026-03-01T13:40:00,12.362534,-1.513156
veh-stage-1,2026-03-01T13:40:00,12.362483,-1.513053
veh-stage-2,2026-03-01T13:40:00,12.362499,-1.513089
LR-DEV-001,2026-03-01T13:40:00,12.362479,-1.513088
veh-stage-3,2026-03-01T13:40:00,12.362502,-1.513108
ST-DEV-001,2026-03-01T13:40:00,12.362506,-1.513107
LR-ASC-003,2026-03-01T13:40:00,12.362485,-1.513062
LR-ASC-003,2026-03-01T13:45:00,12.362482,-1.513122
ST-DEV-001,2026-03-01T13:50:00,12.362488,-1.513089
LR-ASC-003,2026-03-01T13:50:00,12.362521,-1.513086
veh-stage-0,2026-03-01T13:50:00,12.362507,-1.513131
escort-armed,2026-03-01T13:50:00,12.362491,-1.51311
veh-stage-1,2026-03-01T13:50:00,12.362509,-1.513097
veh-stage-2,2026-03-01T13:50:00,12.362503,-1.513124
veh-stage-3,2026-03-01T13:50:00,12.362492,-1.513106
LR-DEV-001,2026-03-01T13:50:00,12.362482,-1.513086
LR-ASC-003,2026-03-01T13:55:00,12.362511,-1.513089
escort-armed,2026-03-01T14:00:00,12.362462,-1.513121
LR-DEV-001,2026-03-01T14:00:00,12.362521,-1.513115
ST-DEV-001,2026-03-01T14:00:00,12.362519,-1.513083
ST-DEV-001,2026-03-01T14:10:00,12.362485,-1.513106
escort-armed,2026-03-01T14:10:00,12.36247,-1.513053
LR-DEV-001,2026-03-01T14:10:00,12.362517,-1.513093
escort-armed,2026-03-01T14:20:00,12.362525,-1.513066
LR-DEV-001,2026-03-01T14:20:00,12.362515,-1.513066
ST-DEV-001,2026-03-01T14:20:00,12.362506,-1.513082
ST-DEV-001,2026-03-01T14:30:00,12.362491,-1.513103
LR-DEV-001,2026-03-01T14:30:00,12.362496,-1.513114
escort-armed,2026-03-01T14:30:00,12.362519,-1.51313
ST-DEV-001,2026-03-01T14:40:00,12.36248,-1.513122
LR-DEV-001,2026-03-01T14:40:00,12.362484,-1.513115
escort-armed,2026-03-01T14:40:00,12.362486,-1.513087
ST-DEV-001,2026-03-01T14:50:00,12.362515,-1.513076
LR-DEV-001,2026-03-01T14:50:00,12.362499,-1.513094
escort-armed,2026-03-01T14:50:00,12.362467,-1.513081
ST-DEV-001,2026-03-01T15:00:00,12.362499,-1.513082
LR-DEV-001,2026-03-01T15:00:00,12.362505,-1.513085
escort-armed,2026-03-01T15:00:00,12.362494,-1.51311
ST-DEV-001,2026-03-01T15:10:00,12.362507,-1.513112
LR-DEV-001,2026-03-01T15:10:00,12.3625,-1.513074
escort-armed,2026-03-01T15:10:00,12.362519,-1.513088
escort-armed,2026-03-01T15:20:00,12.36249,-1.513069
ST-DEV-001,2026-03-01T15:20:00,12.362507,-1.513072
LR-DEV-001,2026-03-01T15:20:00,12.362495,-1.513051
LR-DEV-001,2026-03-01T15:30:00,12.362511,-1.513115
ST-DEV-001,2026-03-01T15:30:00,12.362499,-1.513072
escort-armed,2026-03-01T15:30:00,12.362471,-1.513083
ST-DEV-001,2026-03-01T15:40:00,12.362453,-1.513085
LR-DEV-001,2026-03-01T15:40:00,12.362481,-1.513091
escort-armed,2026-03-01T15:40:00,12.362516,-1.513108
LR-DEV-001,2026-03-01T15:50:00,12.362496,-1.513087
ST-DEV-001,2026-03-01T15:50:00,12.362502,-1.513105
escort-armed,2026-03-01T15:50:00,12.362509,-1.513134
ST-DEV-001,2026-03-01T16:00:00,12.362502,-1.513136
escort-armed,2026-03-01T16:00:00,12.362525,-1.513105
LR-DEV-001,2026-03-01T16:00:00,12.362509,-1.513101
ST-DEV-001,2026-03-01T16:10:00,12.362496,-1.513094
escort-armed,2026-03-01T16:10:00,12.362486,-1.513072
LR-DEV-001,2026-03-01T16:10:00,12.362485,-1.513127
escort-armed,2026-03-01T16:20:00,12.362481,-1.513138
ST-DEV-001,2026-03-01T16:20:00,12.362527,-1.513109
LR-DEV-001,2026-03-01T16:20:00,12.362492,-1.513085
LR-DEV-001,2026-03-01T16:30:00,12.362504,-1.513122
escort-armed,2026-03-01T16:30:00,12.362458,-1.513084
ST-DEV-001,2026-03-01T16:30:00,12.362485,-1.513109
ST-DEV-001,2026-03-01T16:40:00,12.362516,-1.513094
LR-DEV-001,2026-03-01T16:40:00,12.362503,-1.513093
escort-armed,2026-03-01T16:40:00,12.362465,-1.513053
LR-DEV-001,2026-03-01T16:50:00,12.362484,-1.513097
escort-armed,2026-03-01T16:50:00,12.362444,-1.513054
ST-DEV-001,2026-03-01T16:50:00,12.36249,-1.513091
LR-DEV-001,2026-03-01T17:00:00,12.362501,-1.513121
ST-DEV-001,2026-03-01T17:00:00,12.362502,-1.513083
ST-DEV-001,2026-03-01T17:10:00,12.362487,-1.513106
LR-DEV-001,2026-03-01T17:10:00,12.362506,-1.51309
ST-DEV-001,2026-03-01T17:20:00,12.362493,-1.513126
LR-DEV-001,2026-03-01T17:20:00,12.362519,-1.513081
ST-DEV-001,2026-03-01T17:30:00,12.362505,-1.513095
LR-DEV-001,2026-03-01T17:30:00,12.362475,-1.513117
ST-DEV-001,2026-03-01T17:40:00,12.3625,-1.513104
LR-DEV-001,2026-03-01T17:40:00,12.362509,-1.513091
ST-DEV-001,2026-03-01T17:50:00,12.362475,-1.513108
LR-DEV-001,2026-03-01T17:50:00,12.362509,-1.513031
LR-DEV-001,2026-03-01T18:00:00,12.361831,-1.514451
ST-DEV-001,2026-03-01T18:15:00,12.361831,-1.514451
ST-DEV-001,2026-03-01T19:00:00,12.359694,-1.516414
ST-DEV-001,2026-03-01T19:15:00,12.359697,-1.516393
ST-DEV-001,2026-03-01T19:30:00,12.359734,-1.516397
